Date,Station_Id,Station_Name,Air_Temp_Avg_degF,Air_Temp_Max_degF,Air_Temp_Min_degF,Precip_Accum_in_,Precip_Increment_in,Precip_Increment_Snow_in,Precip_MTD_in,Snow_Depth_in,Snow_Density_pct,Snow_Rain_Ratio,percip_prior_2days,percip_prior_4days,percip_prior_7days,percip_prior_14days,temp_min_prior_2days,temp_min_prior_4days,temp_min_prior_7days,temp_min_prior_14days,temp_max_prior_2days,temp_max_prior_4days,temp_max_prior_7days,temp_max_prior_14days,snow_density_avg_prior_2days,snow_density_avg_prior_4days,snow_density_avg_prior_7days,snow_density_avg_prior_14days
2019-05-25,602,Loveland Basin,38.0,52.0,23.0,27.3,0.0,0.0,2.7,59,42.0,,54.60000000000015,108.40000000000016,186.60000000000008,365.9000000000002,21.0,21.0,20.0,20.0,52.0,52.0,52.0,58.0,40.99999999999993,40.80000000000007,40.49999999999992,40.66428571428571
2019-05-26,602,Loveland Basin,40.0,54.0,30.0,27.3,0.0,0.0,2.7,56,43.9,,54.60000000000015,108.90000000000016,188.00000000000009,367.6000000000002,23.0,21.0,21.0,20.0,54.0,54.0,54.0,58.0,42.94999999999993,41.82500000000007,40.89999999999992,41.04285714285714
2019-05-27,602,Loveland Basin,36.0,49.0,28.0,27.3,0.0,0.0,2.7,56,43.8,,54.60000000000015,109.20000000000016,189.4000000000001,369.3000000000002,28.0,21.0,21.0,20.0,54.0,54.0,54.0,58.0,43.84999999999993,42.42500000000007,41.28571428571421,41.335714285714275
2019-05-28,602,Loveland Basin,30.0,39.0,23.0,27.3,0.2,0.2,2.7,55,44.0,0.0,54.60000000000015,109.20000000000016,190.3000000000001,371.00000000000017,23.0,23.0,21.0,20.0,49.0,54.0,54.0,58.0,43.899999999999935,43.42500000000007,42.12857142857134,41.54999999999999
2019-05-29,602,Loveland Basin,31.0,39.0,26.0,27.5,0.4,0.4,2.9,57,42.5,75.0,54.80000000000015,109.40000000000016,191.00000000000009,372.90000000000015,23.0,23.0,21.0,20.0,39.0,54.0,54.0,56.0,43.249999999999936,43.55000000000007,42.51428571428563,41.62142857142856
2019-05-30,602,Loveland Basin,35.0,49.0,22.0,27.9,0.0,0.0,3.3,60,40.8,,55.40000000000015,110.00000000000017,191.9000000000001,375.2000000000001,22.0,22.0,21.0,20.0,49.0,49.0,54.0,54.0,41.649999999999935,42.77500000000006,42.428571428571345,41.54285714285713
2019-05-31,602,Loveland Basin,39.0,54.0,31.0,27.9,0.1,0.1,3.3,56,43.8,0.0,55.800000000000146,110.60000000000016,192.50000000000009,377.50000000000006,22.0,22.0,22.0,20.0,54.0,54.0,54.0,54.0,42.29999999999993,42.77500000000006,42.97142857142849,41.67142857142856
2019-06-01,602,Loveland Basin,43.0,60.0,32.0,28.0,0.0,0.0,3.4,55,44.4,,55.90000000000015,111.30000000000017,193.20000000000007,379.80000000000007,31.0,22.0,22.0,20.0,60.0,60.0,60.0,60.0,44.09999999999994,42.875000000000064,43.31428571428563,41.90714285714284
2019-06-02,602,Loveland Basin,42.0,60.0,35.0,28.0,0.1,0.1,0.0,52,46.2,0.0,56.00000000000015,111.80000000000017,193.90000000000006,381.9000000000001,32.0,22.0,22.0,21.0,60.0,60.0,60.0,60.0,45.29999999999994,43.80000000000007,43.64285714285706,42.27142857142855
2019-06-03,602,Loveland Basin,43.0,58.0,35.0,28.1,0.0,0.0,0.1,50,47.0,,56.10000000000015,112.00000000000017,194.70000000000005,384.10000000000014,35.0,31.0,22.0,21.0,60.0,60.0,60.0,60.0,46.59999999999994,45.350000000000065,44.099999999999916,42.69285714285712
2019-06-04,602,Loveland Basin,43.0,59.0,34.0,28.1,0.0,0.0,0.1,49,46.5,,56.20000000000015,112.20000000000016,195.50000000000003,385.8000000000002,34.0,32.0,22.0,21.0,59.0,60.0,60.0,60.0,46.749999999999936,46.02500000000006,44.45714285714278,43.29285714285712
2019-06-05,602,Loveland Basin,42.0,57.0,33.0,28.1,0.1,0.1,0.1,47,47.0,0.0,56.20000000000015,112.30000000000015,196.10000000000002,387.1000000000002,33.0,33.0,22.0,21.0,59.0,60.0,60.0,60.0,46.749999999999936,46.67500000000006,45.099999999999916,43.807142857142836
2019-06-06,602,Loveland Basin,45.0,60.0,34.0,28.2,0.0,0.0,0.2,44,48.6,,56.30000000000015,112.50000000000016,196.4,388.3000000000002,33.0,33.0,31.0,21.0,60.0,60.0,60.0,60.0,47.79999999999994,47.275000000000055,46.21428571428563,44.321428571428555
2019-06-07,602,Loveland Basin,48.0,60.0,38.0,28.2,0.0,1.2,0.2,41,49.8,,56.40000000000015,112.60000000000015,196.7,389.20000000000016,34.0,33.0,32.0,22.0,60.0,60.0,60.0,60.0,49.19999999999994,47.97500000000005,47.07142857142849,45.02142857142855
2019-06-08,602,Loveland Basin,47.0,62.0,35.0,28.2,0.0,0.0,0.2,39,55.4,,56.40000000000015,112.70000000000014,196.89999999999998,390.10000000000014,35.0,33.0,33.0,22.0,62.0,62.0,62.0,62.0,52.59999999999994,50.20000000000005,48.64285714285706,45.978571428571406
2019-06-09,602,Loveland Basin,36.0,47.0,28.0,28.2,0.0,0.0,0.2,37,57.0,,56.40000000000015,112.80000000000014,197.09999999999997,391.0000000000001,28.0,28.0,28.0,22.0,62.0,62.0,62.0,62.0,56.19999999999994,52.70000000000005,50.185714285714205,46.9142857142857
2019-06-10,602,Loveland Basin,44.0,58.0,30.0,28.2,0.0,0.0,0.2,34,58.5,,56.40000000000015,112.80000000000014,197.19999999999996,391.9000000000001,28.0,28.0,28.0,22.0,58.0,62.0,62.0,62.0,57.74999999999994,55.175000000000054,51.82857142857135,47.9642857142857
2019-06-11,602,Loveland Basin,43.0,54.0,35.0,28.2,0.0,0.0,0.2,32,58.1,,56.40000000000015,112.80000000000014,197.29999999999995,392.80000000000007,30.0,28.0,28.0,22.0,58.0,62.0,62.0,62.0,58.29999999999994,57.25000000000005,53.48571428571421,48.971428571428554
2019-06-12,602,Loveland Basin,44.0,58.0,33.0,28.2,0.0,0.0,0.2,29,58.3,,56.40000000000015,112.80000000000014,197.39999999999995,393.50000000000006,33.0,28.0,28.0,22.0,58.0,58.0,62.0,62.0,58.19999999999994,57.97500000000005,55.09999999999992,50.09999999999998
2019-06-13,602,Loveland Basin,46.0,60.0,38.0,28.2,0.0,0.0,0.2,26,57.7,,56.40000000000015,112.80000000000014,197.39999999999995,393.80000000000007,33.0,30.0,28.0,28.0,60.0,60.0,62.0,62.0,57.99999999999994,58.15000000000005,56.39999999999992,51.30714285714284
2019-06-14,602,Loveland Basin,45.0,58.0,38.0,28.2,0.0,0.0,0.2,24,55.8,,56.40000000000015,112.80000000000014,197.39999999999995,394.1000000000001,38.0,33.0,28.0,28.0,60.0,60.0,62.0,62.0,56.74999999999994,57.47500000000005,57.257142857142775,52.164285714285704
2019-06-15,602,Loveland Basin,42.0,57.0,35.0,28.2,0.0,0.0,0.2,21,57.1,,56.40000000000015,112.80000000000014,197.39999999999995,394.30000000000007,35.0,33.0,28.0,28.0,58.0,60.0,60.0,62.0,56.449999999999946,57.22500000000005,57.49999999999993,53.07142857142856
2019-06-16,602,Loveland Basin,44.0,58.0,35.0,28.2,0.0,0.0,0.2,19,58.4,,56.40000000000015,112.80000000000014,197.39999999999995,394.50000000000006,35.0,35.0,30.0,28.0,58.0,60.0,60.0,62.0,57.74999999999994,57.25000000000005,57.699999999999925,53.94285714285713
2019-06-17,602,Loveland Basin,42.0,55.0,36.0,28.2,0.1,0.1,0.2,17,58.2,0.0,56.40000000000015,112.80000000000014,197.39999999999995,394.6,35.0,35.0,33.0,28.0,58.0,58.0,60.0,62.0,58.29999999999994,57.37500000000004,57.65714285714278,54.74285714285713
2019-06-18,602,Loveland Basin,39.0,46.0,35.0,28.3,0.3,0.3,0.3,15,56.7,0.0,56.50000000000015,112.90000000000013,197.49999999999997,394.8,35.0,35.0,33.0,28.0,55.0,58.0,60.0,62.0,57.449999999999946,57.60000000000004,57.45714285714278,55.47142857142857
2019-06-19,602,Loveland Basin,45.0,55.0,35.0,28.6,0.0,0.0,0.6,14,56.4,,56.90000000000015,113.30000000000013,197.89999999999998,395.3,35.0,35.0,35.0,28.0,55.0,58.0,60.0,62.0,56.54999999999994,57.42500000000004,57.1857142857142,56.14285714285713
2019-06-20,602,Loveland Basin,46.0,56.0,36.0,28.6,0.1,0.1,0.6,10,58.0,0.0,57.200000000000145,113.70000000000013,198.29999999999998,395.70000000000005,35.0,35.0,35.0,28.0,56.0,56.0,58.0,62.0,57.19999999999994,57.32500000000004,57.22857142857134,56.8142857142857
2019-06-21,602,Loveland Basin,42.0,53.0,33.0,28.7,0.3,0.3,0.7,8,58.8,0.0,57.30000000000014,114.20000000000013,198.79999999999998,396.20000000000005,33.0,33.0,33.0,28.0,56.0,56.0,58.0,62.0,58.399999999999935,57.47500000000004,57.65714285714277,57.45714285714285
2019-06-22,602,Loveland Basin,35.0,47.0,27.0,29.0,0.5,0.5,1.0,6,61.7,20.0,57.70000000000014,114.90000000000013,199.6,397.00000000000006,27.0,27.0,27.0,27.0,53.0,56.0,58.0,60.0,60.249999999999936,58.72500000000004,58.314285714285624,57.90714285714285
2019-06-23,602,Loveland Basin,32.0,41.0,26.0,29.5,0.1,0.1,1.5,9,42.2,0.0,58.50000000000014,115.80000000000013,200.9,398.30000000000007,26.0,26.0,26.0,26.0,47.0,56.0,56.0,60.0,51.94999999999994,55.17500000000004,55.99999999999991,56.85
2019-06-24,602,Loveland Basin,43.0,55.0,34.0,29.6,0.0,0.0,1.6,7,54.3,,59.10000000000014,116.80000000000013,202.3,399.7000000000001,26.0,26.0,26.0,26.0,55.0,55.0,56.0,60.0,48.249999999999936,54.25000000000004,55.44285714285706,56.55
2019-06-25,602,Loveland Basin,47.0,59.0,37.0,29.6,0.0,0.0,1.6,5,48.0,,59.200000000000145,117.70000000000013,203.6,401.10000000000014,34.0,26.0,26.0,26.0,59.0,59.0,59.0,60.0,51.149999999999935,51.55000000000004,54.19999999999992,55.82857142857142
2019-06-26,602,Loveland Basin,50.0,63.0,38.0,29.6,0.0,0.0,1.6,3,33.3,,59.200000000000145,118.30000000000013,204.6,402.50000000000017,37.0,26.0,26.0,26.0,63.0,63.0,63.0,63.0,40.649999999999935,44.450000000000045,50.89999999999992,54.04285714285714
2019-10-21,602,Loveland Basin,17.0,19.0,13.0,1.3,0.3,0.3,1.3,8,13.8,100.0,1.3000000000001422,1.3000000000001208,1.3000000000000071,1.3000000000002345,13.0,13.0,13.0,13.0,19.0,19.0,19.0,19.0,13.799999999999873,13.8000000000002,13.79999999999946,13.799999999999972
2019-10-22,602,Loveland Basin,25.0,33.0,17.0,1.6,0.3,0.3,1.6,14,10.0,100.0,2.9000000000001425,2.900000000000121,2.9000000000000075,2.900000000000235,13.0,13.0,13.0,13.0,33.0,33.0,33.0,33.0,11.899999999999936,11.9000000000001,11.89999999999973,11.899999999999986
2019-10-23,602,Loveland Basin,23.0,33.0,13.0,1.9,0.6,0.6,1.9,13,13.1,83.0,3.500000000000142,4.8000000000001215,4.800000000000008,4.800000000000235,13.0,13.0,13.0,13.0,33.0,33.0,33.0,33.0,11.549999999999937,12.300000000000066,12.29999999999982,12.29999999999999
2019-10-24,602,Loveland Basin,15.0,25.0,8.0,2.5,0.0,0.0,2.5,17,12.9,,4.4000000000001425,7.3000000000001215,7.300000000000008,7.300000000000235,8.0,8.0,8.0,8.0,33.0,33.0,33.0,33.0,12.999999999999936,12.450000000000049,12.449999999999864,12.449999999999992
2019-10-25,602,Loveland Basin,29.0,39.0,18.0,2.5,0.1,0.1,2.5,15,14.7,100.0,5.000000000000142,8.50000000000012,9.800000000000008,9.800000000000235,8.0,8.0,8.0,8.0,39.0,39.0,39.0,39.0,13.799999999999937,12.67500000000005,12.899999999999892,12.899999999999995
2019-10-26,602,Loveland Basin,34.0,44.0,24.0,2.6,0.1,0.1,2.6,14,16.4,100.0,5.100000000000142,9.50000000000012,12.400000000000007,12.400000000000235,18.0,8.0,8.0,8.0,44.0,44.0,44.0,44.0,15.549999999999937,14.27500000000005,13.483333333333244,13.483333333333329
2019-10-27,602,Loveland Basin,16.0,35.0,4.0,2.7,0.1,0.1,2.7,13,18.5,100.0,5.300000000000142,10.300000000000122,15.100000000000009,15.100000000000236,4.0,4.0,4.0,4.0,44.0,44.0,44.0,44.0,17.44999999999994,15.62500000000005,14.199999999999923,14.199999999999998
2019-10-28,602,Loveland Basin,11.0,17.0,7.0,2.8,0.1,0.1,2.8,17,14.7,100.0,5.500000000000142,10.600000000000122,16.60000000000001,17.900000000000237,4.0,4.0,4.0,4.0,35.0,44.0,44.0,44.0,16.599999999999937,16.07500000000005,14.328571428571353,14.262499999999998
2019-10-29,602,Loveland Basin,2.0,11.0,-10.0,2.9,0.3,0.3,2.9,17,15.3,100.0,5.700000000000141,11.000000000000123,17.90000000000001,20.800000000000235,-10.0,-10.0,-10.0,-10.0,17.0,44.0,44.0,44.0,14.999999999999938,16.225000000000048,15.085714285714209,14.377777777777775
2019-10-30,602,Loveland Basin,-2.0,7.0,-8.0,3.2,0.1,0.1,3.2,19,15.3,100.0,6.100000000000142,11.600000000000122,19.20000000000001,24.000000000000234,-10.0,-10.0,-10.0,-10.0,11.0,35.0,44.0,44.0,15.299999999999939,15.950000000000049,15.399999999999924,14.469999999999999
2019-10-31,602,Loveland Basin,22.0,33.0,6.0,3.3,0.2,0.2,3.3,19,15.8,100.0,6.500000000000142,12.200000000000124,20.00000000000001,27.300000000000235,-8.0,-10.0,-10.0,-10.0,33.0,33.0,44.0,44.0,15.549999999999939,15.275000000000048,15.814285714285637,14.590909090909092
2019-11-01,602,Loveland Basin,19.0,26.0,12.0,3.5,0.0,0.0,3.5,17,18.8,,6.800000000000142,12.900000000000123,21.00000000000001,30.800000000000235,6.0,-10.0,-10.0,-10.0,33.0,33.0,44.0,44.0,17.29999999999994,16.300000000000047,16.399999999999924,14.941666666666668
2019-11-02,602,Loveland Basin,28.0,40.0,15.0,3.5,0.0,0.0,0.0,17,18.8,,7.000000000000142,13.500000000000123,21.90000000000001,34.30000000000024,12.0,-8.0,-10.0,-10.0,40.0,40.0,40.0,44.0,18.79999999999994,17.175000000000047,16.742857142857066,15.23846153846154
2019-11-03,602,Loveland Basin,31.0,37.0,24.0,3.5,0.0,0.0,0.0,16,20.0,,7.000000000000142,13.800000000000122,22.70000000000001,37.80000000000024,15.0,6.0,-10.0,-10.0,40.0,40.0,40.0,44.0,19.39999999999994,18.350000000000048,16.95714285714278,15.578571428571431
2019-11-04,602,Loveland Basin,29.0,34.0,25.0,3.5,0.0,0.0,0.0,16,20.0,,7.000000000000142,14.00000000000012,23.40000000000001,40.00000000000024,24.0,12.0,-10.0,-10.0,37.0,40.0,40.0,44.0,19.999999999999943,19.40000000000005,17.714285714285637,16.021428571428572
2019-11-05,602,Loveland Basin,31.0,40.0,24.0,3.5,0.0,0.0,0.0,16,20.0,,7.000000000000142,14.00000000000012,24.00000000000001,41.90000000000024,24.0,15.0,-8.0,-10.0,40.0,40.0,40.0,44.0,19.999999999999943,19.70000000000005,18.38571428571421,16.735714285714288
2019-11-06,602,Loveland Basin,30.0,42.0,24.0,3.5,0.0,0.0,0.0,15,21.3,,7.000000000000142,14.00000000000012,24.30000000000001,43.50000000000024,24.0,24.0,6.0,-10.0,42.0,42.0,42.0,44.0,20.64999999999994,20.32500000000005,19.24285714285707,17.321428571428573
2019-11-07,602,Loveland Basin,29.0,39.0,20.0,3.5,0.0,0.0,0.0,15,21.3,,7.000000000000142,14.00000000000012,24.50000000000001,44.50000000000024,20.0,20.0,12.0,-10.0,42.0,42.0,42.0,44.0,21.29999999999994,20.65000000000005,20.028571428571354,17.921428571428574
2019-11-08,602,Loveland Basin,30.0,39.0,25.0,3.5,0.0,0.0,0.0,15,21.3,,7.000000000000142,14.00000000000012,24.50000000000001,45.50000000000024,20.0,20.0,15.0,-10.0,39.0,42.0,42.0,44.0,21.29999999999994,20.975000000000048,20.38571428571421,18.392857142857146
2019-11-09,602,Loveland Basin,35.0,46.0,27.0,3.5,0.0,0.0,0.0,15,21.3,,7.000000000000142,14.00000000000012,24.50000000000001,46.40000000000024,25.0,20.0,20.0,-10.0,46.0,46.0,46.0,46.0,21.29999999999994,21.300000000000047,20.74285714285707,18.742857142857144
2019-11-10,602,Loveland Basin,36.0,44.0,29.0,3.5,0.0,0.0,0.0,15,21.3,,7.000000000000142,14.00000000000012,24.50000000000001,47.20000000000024,27.0,20.0,20.0,-10.0,46.0,46.0,46.0,46.0,21.29999999999994,21.300000000000047,20.928571428571356,18.942857142857147
2019-11-11,602,Loveland Basin,21.0,29.0,12.0,3.5,0.0,0.0,0.0,15,21.3,,7.000000000000142,14.00000000000012,24.50000000000001,47.90000000000024,12.0,12.0,12.0,-10.0,44.0,46.0,46.0,46.0,21.29999999999994,21.300000000000047,21.114285714285643,19.414285714285718
2019-11-12,602,Loveland Basin,28.0,39.0,12.0,3.5,0.1,0.1,0.0,15,21.3,100.0,7.000000000000142,14.00000000000012,24.50000000000001,48.50000000000024,12.0,12.0,12.0,-8.0,39.0,46.0,46.0,46.0,21.29999999999994,21.300000000000047,21.29999999999993,19.84285714285715
2019-11-13,602,Loveland Basin,28.0,35.0,22.0,3.6,0.0,0.0,0.1,15,22.0,,7.100000000000142,14.10000000000012,24.600000000000012,48.90000000000024,12.0,12.0,12.0,6.0,39.0,44.0,46.0,46.0,21.64999999999994,21.475000000000048,21.399999999999928,20.321428571428577
2019-11-14,602,Loveland Basin,28.0,38.0,20.0,3.6,0.0,0.0,0.1,15,22.0,,7.200000000000141,14.20000000000012,24.700000000000014,49.200000000000244,20.0,12.0,12.0,12.0,38.0,39.0,46.0,46.0,21.999999999999943,21.65000000000005,21.499999999999925,20.764285714285716
2019-11-15,602,Loveland Basin,35.0,45.0,27.0,3.6,0.1,0.1,0.1,15,22.0,100.0,7.200000000000141,14.30000000000012,24.800000000000015,49.300000000000246,20.0,12.0,12.0,12.0,45.0,45.0,46.0,46.0,21.999999999999943,21.82500000000005,21.599999999999927,20.992857142857144
2019-11-16,602,Loveland Basin,28.0,36.0,20.0,3.7,0.0,0.0,0.2,15,22.7,,7.300000000000141,14.50000000000012,25.000000000000014,49.50000000000025,20.0,20.0,12.0,12.0,45.0,45.0,45.0,46.0,22.349999999999945,22.17500000000005,21.799999999999923,21.271428571428572
2019-11-17,602,Loveland Basin,27.0,33.0,20.0,3.7,0.1,0.1,0.2,17,20.0,100.0,7.400000000000141,14.600000000000122,25.200000000000014,49.70000000000025,20.0,20.0,12.0,12.0,36.0,45.0,45.0,46.0,21.349999999999945,21.67500000000005,21.614285714285636,21.271428571428572
2019-11-18,602,Loveland Basin,33.0,39.0,30.0,3.8,0.0,0.0,0.3,17,20.6,,7.50000000000014,14.800000000000122,25.500000000000014,50.00000000000025,20.0,20.0,12.0,12.0,39.0,45.0,45.0,46.0,20.299999999999947,21.325000000000053,21.51428571428563,21.314285714285717
2019-11-19,602,Loveland Basin,35.0,44.0,28.0,3.8,0.0,0.0,0.3,16,21.9,,7.60000000000014,15.00000000000012,25.800000000000015,50.300000000000246,28.0,20.0,20.0,12.0,44.0,44.0,45.0,46.0,21.249999999999947,21.300000000000054,21.599999999999916,21.45
2019-11-20,602,Loveland Basin,29.0,34.0,24.0,3.8,0.4,0.4,0.3,16,21.9,100.0,7.60000000000014,15.100000000000122,26.000000000000014,50.60000000000024,24.0,20.0,20.0,12.0,44.0,44.0,45.0,46.0,21.899999999999945,21.10000000000005,21.585714285714204,21.49285714285714
2019-11-21,602,Loveland Basin,26.0,33.0,21.0,4.2,0.1,0.1,0.7,21,18.6,100.0,8.00000000000014,15.600000000000122,26.600000000000012,51.300000000000246,21.0,21.0,20.0,12.0,34.0,44.0,45.0,46.0,20.249999999999947,20.75000000000005,21.099999999999916,21.3
2019-11-22,602,Loveland Basin,19.0,26.0,8.0,4.3,0.1,0.1,0.8,21,19.0,100.0,8.50000000000014,16.100000000000122,27.30000000000001,52.10000000000024,8.0,8.0,8.0,8.0,33.0,44.0,44.0,46.0,18.799999999999947,20.35000000000005,20.67142857142849,21.135714285714283
2019-11-23,602,Loveland Basin,20.0,31.0,9.0,4.4,0.0,0.0,0.9,24,17.1,,8.700000000000141,16.700000000000124,28.000000000000014,53.00000000000024,8.0,8.0,8.0,8.0,31.0,34.0,44.0,45.0,18.049999999999947,19.150000000000052,19.87142857142849,20.835714285714285
2019-11-24,602,Loveland Basin,26.0,35.0,20.0,4.4,0.1,0.1,0.9,22,18.6,100.0,8.800000000000143,17.300000000000125,28.700000000000017,53.90000000000024,9.0,8.0,8.0,8.0,35.0,35.0,44.0,45.0,17.849999999999948,18.325000000000053,19.67142857142849,20.642857142857142
2019-11-25,602,Loveland Basin,21.0,29.0,11.0,4.5,0.0,0.0,1.0,22,19.1,,8.900000000000142,17.600000000000126,29.400000000000016,54.90000000000024,11.0,8.0,8.0,8.0,35.0,35.0,44.0,45.0,18.849999999999948,18.450000000000053,19.457142857142774,20.485714285714288
2019-11-26,602,Loveland Basin,5.0,11.0,-3.0,4.5,0.1,0.1,1.0,22,19.1,100.0,9.000000000000142,17.800000000000125,30.100000000000016,55.90000000000024,-3.0,-3.0,-3.0,-3.0,29.0,35.0,35.0,45.0,19.099999999999948,18.47500000000005,19.05714285714277,20.32857142857143
2019-11-27,602,Loveland Basin,17.0,27.0,-1.0,4.6,0.1,0.2,1.1,24,17.9,200.0,9.100000000000142,18.000000000000124,30.900000000000013,56.90000000000024,-3.0,-3.0,-3.0,-3.0,27.0,35.0,35.0,45.0,18.499999999999947,18.67500000000005,18.485714285714202,20.035714285714285
2019-11-28,602,Loveland Basin,26.0,37.0,17.0,4.7,0.1,0.1,1.2,22,20.5,0.0,9.300000000000143,18.300000000000125,31.400000000000013,58.00000000000024,-1.0,-3.0,-3.0,-3.0,37.0,37.0,37.0,45.0,19.199999999999946,19.15000000000005,18.757142857142775,19.928571428571427
2019-11-29,602,Loveland Basin,22.0,32.0,9.0,4.8,0.2,0.2,1.3,22,20.5,100.0,9.500000000000142,18.600000000000126,31.900000000000013,59.20000000000024,9.0,-3.0,-3.0,-3.0,37.0,37.0,37.0,44.0,20.499999999999947,19.50000000000005,18.971428571428486,19.821428571428573
2019-11-30,602,Loveland Basin,7.0,9.0,3.0,5.0,0.1,0.1,1.5,25,18.8,100.0,9.800000000000143,19.100000000000126,32.500000000000014,60.500000000000234,3.0,-1.0,-3.0,-3.0,32.0,37.0,37.0,44.0,19.64999999999995,19.42500000000005,19.214285714285634,19.542857142857144
2019-12-01,602,Loveland Basin,16.0,27.0,2.0,5.1,0.1,0.1,1.6,26,18.5,100.0,10.100000000000144,19.600000000000126,33.20000000000002,61.90000000000023,2.0,2.0,-3.0,-3.0,27.0,37.0,37.0,44.0,18.64999999999995,19.575000000000053,19.19999999999992,19.435714285714287
2019-12-02,602,Loveland Basin,29.0,35.0,23.0,5.2,0.0,0.0,0.1,24,20.4,,10.300000000000143,20.100000000000126,33.90000000000002,63.30000000000024,2.0,2.0,-3.0,-3.0,35.0,35.0,37.0,44.0,19.449999999999946,19.550000000000054,19.385714285714208,19.421428571428574
2019-12-03,602,Loveland Basin,24.0,29.0,17.0,5.2,0.0,0.0,0.1,24,20.4,,10.400000000000144,20.500000000000124,34.60000000000002,64.70000000000024,17.0,2.0,-1.0,-3.0,35.0,35.0,37.0,37.0,20.399999999999945,19.525000000000055,19.571428571428495,19.314285714285717
2019-12-04,602,Loveland Basin,26.0,33.0,21.0,5.2,0.1,0.1,0.1,24,20.4,100.0,10.400000000000144,20.700000000000124,35.200000000000024,66.10000000000025,17.0,2.0,2.0,-3.0,33.0,35.0,37.0,37.0,20.399999999999945,19.925000000000054,19.928571428571352,19.20714285714286
2019-12-05,602,Loveland Basin,25.0,29.0,22.0,5.3,0.1,0.1,0.2,23,21.7,100.0,10.500000000000144,20.900000000000123,35.800000000000026,67.20000000000024,21.0,17.0,2.0,-3.0,33.0,35.0,35.0,37.0,21.049999999999947,20.725000000000055,20.09999999999992,19.428571428571434
2019-12-06,602,Loveland Basin,24.0,32.0,17.0,5.4,0.1,0.1,0.3,25,20.4,100.0,10.700000000000145,21.100000000000122,36.40000000000003,68.30000000000025,17.0,17.0,2.0,-3.0,32.0,33.0,35.0,37.0,21.049999999999947,20.725000000000055,20.085714285714207,19.528571428571432
2019-12-07,602,Loveland Basin,29.0,33.0,24.0,5.5,0.0,0.0,0.4,25,20.8,,10.900000000000144,21.400000000000123,36.90000000000003,69.40000000000026,17.0,17.0,2.0,-3.0,33.0,33.0,35.0,37.0,20.599999999999948,20.825000000000056,20.371428571428492,19.792857142857144
2019-12-08,602,Loveland Basin,23.0,28.0,16.0,5.5,0.2,0.2,0.4,24,21.7,100.0,11.000000000000144,21.700000000000124,37.300000000000026,70.50000000000026,16.0,16.0,16.0,-3.0,33.0,33.0,35.0,37.0,21.24999999999995,21.150000000000055,20.828571428571347,20.014285714285712
2019-12-09,602,Loveland Basin,15.0,20.0,10.0,5.7,0.2,0.2,0.6,25,21.6,100.0,11.200000000000145,22.100000000000122,37.800000000000026,71.70000000000026,10.0,10.0,10.0,-3.0,28.0,33.0,33.0,37.0,21.64999999999995,21.125000000000057,20.99999999999992,20.192857142857143
2019-12-10,602,Loveland Basin,16.0,21.0,10.0,5.9,0.0,0.0,0.8,31,18.1,,11.600000000000145,22.600000000000122,38.50000000000002,73.10000000000026,10.0,10.0,10.0,-1.0,21.0,33.0,33.0,37.0,19.84999999999995,20.550000000000054,20.67142857142849,20.12142857142857
2019-12-11,602,Loveland Basin,21.0,31.0,14.0,5.9,0.0,0.0,0.8,29,19.3,,11.800000000000146,23.00000000000012,39.20000000000002,74.40000000000028,10.0,10.0,10.0,2.0,31.0,31.0,33.0,37.0,18.699999999999953,20.175000000000054,20.51428571428563,20.22142857142857
