Date,Station Id,Station Name,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Accumulation (in) Start of Day Values,Precipitation Increment (in),Precipitation Increment - Snow-adj (in),Precipitation Month-to-date (in) Start of Day Values,Snow Depth (in) Start of Day Values,Snow Density (pct) Start of Day Values,Snow Rain Ratio (unitless),Wind Direction Average (degree),Wind Speed Average (mph),Wind Speed Maximum (mph)
2013-08-08,538,Idarado,48,56,42,21.2,0.00,0.00,1.40,0,,,,,
2013-08-09,538,Idarado,48,62,40,21.2,0.00,0.00,1.40,0,,,,,
2013-08-10,538,Idarado,46,64,40,21.2,0.30,0.30,1.40,0,,0.0,,,
2013-08-11,538,Idarado,49,66,37,21.5,0.00,0.00,1.70,0,,,,,
2013-08-12,538,Idarado,48,57,41,21.5,0.40,0.40,1.70,0,,0.0,,,
2013-08-13,538,Idarado,51,67,40,21.9,0.00,0.00,2.10,0,,,,,
2013-08-14,538,Idarado,51,67,40,21.9,0.00,0.00,2.10,0,,,,,
2013-08-15,538,Idarado,52,69,41,21.9,0.10,0.10,2.10,0,,0.0,,,
2013-08-16,538,Idarado,54,73,41,22.0,0.00,0.00,2.20,0,,,,,
2013-08-17,538,Idarado,55,71,45,22.0,0.00,0.00,2.20,0,,,,,
2013-08-18,538,Idarado,51,62,43,22.0,0.20,0.20,2.20,0,,0.0,,,
2013-08-19,538,Idarado,53,72,44,22.2,0.10,0.10,2.40,0,,0.0,,,
2013-08-20,538,Idarado,53,67,45,22.3,0.00,0.00,2.50,0,,,,,
2013-08-21,538,Idarado,54,69,44,22.3,0.00,0.00,2.50,0,,,,,
2013-08-22,538,Idarado,54,72,46,22.3,0.00,0.00,2.50,0,,,,,
2013-08-23,538,Idarado,56,70,45,22.3,0.00,0.00,2.50,0,,,,,
2013-08-24,538,Idarado,52,63,47,22.3,0.10,0.10,2.50,0,,0.0,,,
2013-08-25,538,Idarado,51,58,48,22.4,0.50,0.50,2.60,0,,0.0,,,
2013-08-26,538,Idarado,53,65,47,22.9,0.10,0.10,3.10,0,,0.0,,,
2013-08-27,538,Idarado,54,67,46,23.0,0.00,0.00,3.20,0,,,,,
2013-08-28,538,Idarado,54,71,46,23.0,0.20,0.20,3.20,0,,0.0,,,
2013-08-29,538,Idarado,52,69,45,23.2,0.30,0.30,3.40,0,,0.0,,,
2013-08-30,538,Idarado,53,69,48,23.5,0.10,0.10,3.70,0,,0.0,,,
2013-08-31,538,Idarado,53,69,45,23.6,0.10,0.10,3.80,0,,0.0,,,
2013-09-01,538,Idarado,56,70,46,23.7,0.00,0.00,3.90,0,,,,,
2013-09-02,538,Idarado,55,68,46,23.7,0.00,0.00,0.00,0,,,,,
2013-09-03,538,Idarado,55,69,45,23.7,0.00,0.00,0.00,0,,,,,
2013-09-04,538,Idarado,55,73,47,23.7,0.10,0.10,0.00,0,,0.0,,,
2013-09-05,538,Idarado,57,74,46,23.8,0.10,0.10,0.10,0,,0.0,,,
2013-09-06,538,Idarado,53,70,42,23.9,0.10,0.10,0.20,0,,0.0,,,
2013-09-07,538,Idarado,52,71,44,24.0,0.20,0.20,0.30,0,,0.0,,,
2013-09-08,538,Idarado,53,67,44,24.2,0.10,0.10,0.50,0,,0.0,,,
2013-09-09,538,Idarado,51,62,45,24.3,0.20,0.20,0.60,0,,0.0,,,
2013-09-10,538,Idarado,49,56,46,24.5,0.20,0.20,0.80,0,,0.0,,,
2013-09-11,538,Idarado,51,63,42,24.7,0.10,0.10,1.00,0,,0.0,,,
2013-09-12,538,Idarado,49,60,40,24.8,0.80,0.80,1.10,0,,0.0,,,
2013-09-13,538,Idarado,49,62,41,25.6,0.10,0.10,1.90,0,,0.0,,,
2013-09-14,538,Idarado,47,55,42,25.7,0.30,0.30,2.00,0,,0.0,,,
2013-09-15,538,Idarado,47,59,41,26.0,0.10,0.10,2.30,0,,0.0,,,
2013-09-16,538,Idarado,48,61,40,26.1,0.00,0.00,2.40,0,,,,,
2013-09-17,538,Idarado,51,62,40,26.1,0.00,0.00,2.40,0,,,,,
2013-09-18,538,Idarado,49,63,42,26.1,0.20,0.20,2.40,0,,0.0,,,
2013-09-19,538,Idarado,46,59,38,26.3,0.00,0.00,2.60,0,,,,,
2013-09-20,538,Idarado,47,63,37,26.3,0.00,0.00,2.60,0,,,,,
2013-09-21,538,Idarado,49,63,40,26.3,0.10,0.10,2.60,0,,0.0,,,
2013-09-22,538,Idarado,42,51,34,26.4,1.10,1.10,2.70,0,,0.0,,,
2013-09-23,538,Idarado,38,51,30,27.5,0.10,0.10,3.80,0,,0.0,,,
2013-09-24,538,Idarado,45,64,29,27.6,0.10,0.10,3.90,0,,0.0,,,
2013-09-25,538,Idarado,49,61,40,27.7,0.00,0.00,4.00,0,,,,,
2013-09-26,538,Idarado,49,58,40,27.7,0.00,0.00,4.00,0,,,,,
2013-09-27,538,Idarado,35,47,24,27.7,0.50,0.50,4.00,0,,0.0,,,
2013-09-28,538,Idarado,34,54,21,28.2,0.10,0.10,4.50,0,,0.0,,,
2013-09-29,538,Idarado,41,60,29,28.3,0.00,0.00,4.60,0,,,,,
2013-09-30,538,Idarado,46,64,35,28.3,0.00,0.00,4.60,0,,,,,
2013-10-01,538,Idarado,46,65,33,0.0,0.00,0.00,4.60,0,,,,,
2013-10-02,538,Idarado,43,62,30,0.0,0.00,0.00,0.00,0,,,,,
2013-10-03,538,Idarado,44,56,27,0.0,0.20,0.20,0.00,0,,0.0,,,
2013-10-04,538,Idarado,26,33,20,0.2,0.10,0.10,0.20,0,,0.0,,,
2013-10-05,538,Idarado,28,43,19,0.3,0.00,0.00,0.30,0,,,,,
2013-10-06,538,Idarado,35,53,22,0.3,0.00,0.00,0.30,0,,,,,
2013-10-07,538,Idarado,43,61,32,0.3,0.10,0.10,0.30,0,,0.0,,,
2013-10-08,538,Idarado,43,57,32,0.4,0.00,0.00,0.40,0,,,,,
2013-10-09,538,Idarado,43,53,35,0.4,0.30,0.30,0.40,0,,0.0,,,
2013-10-10,538,Idarado,33,37,28,0.7,1.60,1.60,0.70,0,,81.0,,,
2013-10-11,538,Idarado,32,43,24,2.3,0.10,0.10,2.30,8,16.2,0.0,,,
2013-10-12,538,Idarado,32,45,23,2.4,0.00,0.00,2.40,6,18.3,,,,
2013-10-13,538,Idarado,39,50,34,2.4,0.30,0.30,2.40,4,25.0,0.0,,,
2013-10-14,538,Idarado,33,42,23,2.7,0.00,0.00,2.70,3,33.3,,,,
2013-10-15,538,Idarado,30,41,20,2.7,0.10,0.10,2.70,3,,0.0,,,
2013-10-16,538,Idarado,28,38,19,2.8,0.00,0.00,2.80,3,,,,,
2013-10-17,538,Idarado,30,46,18,2.8,0.00,0.00,2.80,2,,,,,
2013-10-18,538,Idarado,29,39,19,2.8,0.00,0.00,2.80,2,,,,,
2013-10-19,538,Idarado,30,49,18,2.8,0.10,0.10,2.80,1,,0.0,,,
2013-10-20,538,Idarado,33,48,22,2.9,0.00,0.00,2.90,1,,,,,
2013-10-21,538,Idarado,32,47,24,2.9,0.00,0.00,2.90,0,,,,,
2013-10-22,538,Idarado,35,54,25,2.9,0.00,0.00,2.90,0,,,,,
2013-10-23,538,Idarado,38,56,28,2.9,0.00,0.00,2.90,0,,,,,
2013-10-24,538,Idarado,39,56,29,2.9,0.10,0.10,2.90,0,,0.0,,,
2013-10-25,538,Idarado,36,46,31,3.0,0.30,0.50,3.00,0,,167.0,,,
2013-10-26,538,Idarado,35,50,28,3.3,0.00,0.00,3.30,1,,,,,
2013-10-27,538,Idarado,37,51,28,3.3,0.00,0.00,3.30,1,,,,,
2013-10-28,538,Idarado,40,47,35,3.3,0.00,0.00,3.30,1,,,,,
2013-10-29,538,Idarado,33,39,23,3.3,0.70,0.70,3.30,1,,100.0,,,
2013-10-30,538,Idarado,24,34,17,4.0,0.10,0.20,4.00,9,11.1,200.0,,,
2013-10-31,538,Idarado,24,33,17,4.1,0.00,0.00,4.10,7,17.1,,,,
2013-11-01,538,Idarado,29,39,21,4.1,0.00,0.00,4.10,6,20.0,,,,
2013-11-02,538,Idarado,34,52,20,4.1,0.20,0.20,0.00,4,30.0,50.0,,,
2013-11-03,538,Idarado,34,43,25,4.3,0.00,0.10,0.20,4,32.5,,,,
2013-11-04,538,Idarado,31,41,20,4.3,0.10,0.10,0.20,4,35.0,0.0,,,
2013-11-05,538,Idarado,17,27,4,4.4,0.00,0.20,0.30,4,35.0,,,,
2013-11-06,538,Idarado,21,39,5,4.4,0.10,0.10,0.30,8,20.0,0.0,,,
2013-11-07,538,Idarado,30,47,18,4.5,0.00,0.00,0.40,6,26.7,,,,
2013-11-08,538,Idarado,34,51,25,4.5,0.00,0.00,0.40,6,26.7,,,,
2013-11-09,538,Idarado,33,52,24,4.5,0.00,0.00,0.40,5,32.0,,,,
2013-11-10,538,Idarado,34,52,25,4.5,0.00,0.00,0.40,5,32.0,,,,
2013-11-11,538,Idarado,32,49,24,4.5,0.10,0.10,0.40,5,32.0,100.0,,,
2013-11-12,538,Idarado,34,52,27,4.6,0.00,0.00,0.50,4,42.5,,,,
2013-11-13,538,Idarado,35,51,27,4.6,0.00,0.00,0.50,5,34.0,,,,
2013-11-14,538,Idarado,32,45,23,4.6,0.00,0.00,0.50,5,34.0,,,,
2013-11-15,538,Idarado,32,39,22,4.6,0.60,0.60,0.50,5,34.0,100.0,,,
2013-11-16,538,Idarado,30,35,27,5.2,0.20,0.20,1.10,10,23.0,100.0,,,
2013-11-17,538,Idarado,28,42,16,5.4,0.00,0.20,1.30,12,20.8,,,,
2013-11-18,538,Idarado,25,41,13,5.4,0.00,0.00,1.30,11,24.5,,,,
2013-11-19,538,Idarado,33,47,24,5.4,0.00,0.00,1.30,10,27.0,,,,
2013-11-20,538,Idarado,32,44,24,5.4,0.30,0.30,1.30,9,30.0,100.0,,,
2013-11-21,538,Idarado,31,39,25,5.7,0.30,0.30,1.60,10,30.0,33.0,,,
2013-11-22,538,Idarado,32,38,28,6.0,0.20,0.20,1.90,15,20.7,100.0,,,
2013-11-23,538,Idarado,33,40,28,6.2,0.30,0.30,2.10,14,23.6,100.0,,,
2013-11-24,538,Idarado,27,36,22,6.5,0.10,0.10,2.40,19,18.9,100.0,,,
2013-11-25,538,Idarado,22,35,12,6.6,0.10,0.10,2.50,19,19.5,100.0,,,
2013-11-26,538,Idarado,20,36,10,6.7,0.00,0.00,2.60,19,20.0,,,,
2013-11-27,538,Idarado,24,38,16,6.7,0.00,0.00,2.60,18,21.1,,,,
2013-11-28,538,Idarado,27,44,20,6.7,0.00,0.00,2.60,17,22.4,,,,
2013-11-29,538,Idarado,24,39,16,6.7,0.00,0.00,2.60,16,23.8,,,,
2013-11-30,538,Idarado,24,39,16,6.7,0.00,0.00,2.60,16,23.8,,,,
2013-12-01,538,Idarado,24,39,12,6.7,0.10,0.10,2.60,15,25.3,100.0,,,
2013-12-02,538,Idarado,31,43,20,6.8,0.00,0.00,0.10,15,26.0,,,,
2013-12-03,538,Idarado,33,37,29,6.8,0.20,0.20,0.10,14,27.9,100.0,,,
2013-12-04,538,Idarado,16,29,-6,7.0,0.70,0.70,0.30,17,24.1,86.0,,,
2013-12-05,538,Idarado,4,18,-6,7.7,0.30,0.30,1.00,25,18.8,100.0,,,
2013-12-06,538,Idarado,6,20,-7,8.0,0.00,0.00,1.30,22,22.7,,,,
2013-12-07,538,Idarado,15,18,9,8.0,0.00,0.00,1.30,22,22.7,,,,
2013-12-08,538,Idarado,5,17,-13,8.0,0.00,0.00,1.30,22,22.7,,,,
2013-12-09,538,Idarado,-5,12,-16,8.0,0.00,0.00,1.30,22,22.7,,,,
2013-12-10,538,Idarado,11,32,-4,8.0,0.00,0.00,1.30,22,22.7,,,,
2013-12-11,538,Idarado,15,31,6,8.0,0.00,0.00,1.30,22,22.7,,,,
2013-12-12,538,Idarado,23,36,15,8.0,0.00,0.00,1.30,21,23.8,,,,
2013-12-13,538,Idarado,18,34,9,8.0,0.00,0.00,1.30,21,23.8,,,,
2013-12-14,538,Idarado,13,29,3,8.0,0.00,0.00,1.30,21,23.8,,,,
2013-12-15,538,Idarado,22,39,10,8.0,0.00,0.00,1.30,20,25.0,,,,
2013-12-16,538,Idarado,24,41,16,8.0,0.00,0.00,1.30,20,25.0,,,,
2013-12-17,538,Idarado,27,43,17,8.0,0.00,0.00,1.30,20,25.0,,,,
2013-12-18,538,Idarado,34,47,27,8.0,0.00,0.00,1.30,20,25.0,,,,
2013-12-19,538,Idarado,31,38,27,8.0,0.00,0.00,1.30,20,25.0,,,,
2013-12-20,538,Idarado,24,33,7,8.0,0.20,0.20,1.30,20,25.0,100.0,,,
2013-12-21,538,Idarado,15,25,4,8.2,0.00,0.00,1.50,26,20.0,,,,
2013-12-22,538,Idarado,13,25,2,8.2,0.10,0.10,1.50,26,20.0,0.0,,,
2013-12-23,538,Idarado,14,29,3,8.3,0.10,0.10,1.60,25,20.8,0.0,,,
2013-12-24,538,Idarado,22,36,3,8.4,0.00,0.00,1.70,25,20.8,,,,
2013-12-25,538,Idarado,13,31,2,8.4,0.10,0.10,1.70,24,21.7,0.0,,,
2013-12-26,538,Idarado,20,37,10,8.5,0.00,0.00,1.80,24,21.7,,,,
2013-12-27,538,Idarado,24,40,14,8.5,0.00,0.00,1.80,23,22.6,,,,
2013-12-28,538,Idarado,25,39,15,8.5,0.00,0.00,1.80,22,23.6,,,,
2013-12-29,538,Idarado,16,28,6,8.5,0.00,0.00,1.80,22,23.6,,,,
2013-12-30,538,Idarado,18,36,8,8.5,0.00,0.00,1.80,22,23.6,,,,
2013-12-31,538,Idarado,28,39,13,8.5,0.00,0.40,1.80,23,22.6,,,,
2014-01-01,538,Idarado,23,33,9,8.5,0.30,0.30,1.80,25,22.4,0.0,,,
2014-01-02,538,Idarado,21,40,8,8.8,0.00,0.00,0.30,26,21.5,,,,
2014-01-03,538,Idarado,29,43,16,8.8,0.00,0.00,0.30,26,21.5,,,,
2014-01-04,538,Idarado,19,35,1,8.8,0.00,0.00,0.30,26,21.2,,,,
2014-01-05,538,Idarado,3,14,-7,8.8,0.00,0.00,0.30,26,21.2,,,,
2014-01-06,538,Idarado,10,31,-8,8.8,0.30,0.30,0.30,26,20.8,0.0,,,
2014-01-07,538,Idarado,25,40,13,9.1,0.10,0.10,0.60,26,20.8,0.0,,,
2014-01-08,538,Idarado,25,31,22,9.2,0.00,0.20,0.70,26,20.8,,,,
2014-01-09,538,Idarado,22,32,9,9.2,0.50,0.50,0.70,25,22.4,40.0,,,
2014-01-10,538,Idarado,21,25,17,9.7,0.20,0.20,1.20,31,18.7,100.0,,,
2014-01-11,538,Idarado,25,41,11,9.9,0.00,0.00,1.40,30,20.0,,,,
2014-01-12,538,Idarado,23,34,14,9.9,0.00,0.30,1.40,30,20.0,,,,
2014-01-13,538,Idarado,16,31,4,9.9,0.20,0.20,1.40,31,20.3,0.0,,,
2014-01-14,538,Idarado,16,33,5,10.1,0.00,0.00,1.60,31,20.3,,,,
2014-01-15,538,Idarado,22,40,11,10.1,0.00,0.00,1.60,30,21.0,,,,
2014-01-16,538,Idarado,19,36,8,10.1,0.00,0.00,1.60,30,21.0,,,,
2014-01-17,538,Idarado,19,38,8,10.1,0.00,0.00,1.60,29,21.7,,,,
2014-01-18,538,Idarado,23,43,11,10.1,0.00,0.00,1.60,29,21.7,,,,
2014-01-19,538,Idarado,25,42,15,10.1,0.00,0.00,1.60,29,21.7,,,,
2014-01-20,538,Idarado,21,40,12,10.1,0.00,0.00,1.60,29,21.4,,,,
2014-01-21,538,Idarado,22,44,12,10.1,0.00,0.00,1.60,29,21.4,,,,
2014-01-22,538,Idarado,21,39,11,10.1,0.00,0.00,1.60,29,21.4,,,,
2014-01-23,538,Idarado,18,34,8,10.1,0.00,0.00,1.60,29,21.4,,,,
2014-01-24,538,Idarado,18,38,4,10.1,0.00,0.00,1.60,28,22.1,,,,
2014-01-25,538,Idarado,26,44,15,10.1,0.00,0.00,1.60,28,22.1,,,,
2014-01-26,538,Idarado,24,42,15,10.1,0.00,0.00,1.60,28,22.1,,,,
2014-01-27,538,Idarado,27,41,13,10.1,0.00,0.00,1.60,28,22.1,,,,
2014-01-28,538,Idarado,18,31,9,10.1,0.00,0.00,1.60,27,23.0,,,,
2014-01-29,538,Idarado,27,43,10,10.1,0.00,0.10,1.60,27,23.0,,,,
2014-01-30,538,Idarado,36,40,31,10.1,0.20,0.40,1.60,27,23.3,200.0,,,
2014-01-31,538,Idarado,25,31,18,10.3,0.30,0.50,1.80,31,21.6,167.0,,,
2014-02-01,538,Idarado,15,25,-4,10.6,0.50,0.50,2.10,40,18.0,40.0,,,
2014-02-02,538,Idarado,13,31,-4,11.1,0.00,0.00,0.50,39,19.0,,,,
2014-02-03,538,Idarado,20,30,16,11.1,0.00,0.10,0.50,38,19.5,,,,
2014-02-04,538,Idarado,14,24,8,11.1,0.30,0.30,0.50,39,19.2,67.0,,,
2014-02-05,538,Idarado,10,25,-1,11.4,0.10,0.10,0.80,39,19.7,0.0,,,
2014-02-06,538,Idarado,18,29,7,11.5,0.10,0.10,0.90,39,19.5,0.0,,,
2014-02-07,538,Idarado,22,31,18,11.6,0.00,0.00,1.00,38,20.0,,,,
2014-02-08,538,Idarado,29,34,24,11.6,0.10,0.20,1.00,37,20.5,200.0,,,
2014-02-09,538,Idarado,33,38,29,11.7,0.60,0.60,1.10,39,20.0,67.0,,,
2014-02-10,538,Idarado,28,36,19,12.3,0.50,0.50,1.70,42,19.5,80.0,,,
2014-02-11,538,Idarado,19,37,6,12.8,0.20,0.20,2.20,46,18.7,0.0,,,
2014-02-12,538,Idarado,25,42,7,13.0,0.00,0.00,2.40,44,19.3,,,,
2014-02-13,538,Idarado,36,43,30,13.0,0.00,0.00,2.40,43,19.8,,,,
2014-02-14,538,Idarado,37,44,30,13.0,0.00,0.00,2.40,41,20.7,,,,
2014-02-15,538,Idarado,39,53,31,13.0,0.00,0.00,2.40,40,21.2,,,,
2014-02-16,538,Idarado,35,46,26,13.0,0.00,0.00,2.40,39,21.8,,,,
2014-02-17,538,Idarado,29,49,14,13.0,0.00,0.00,2.40,39,21.8,,,,
2014-02-18,538,Idarado,32,49,21,13.0,0.00,0.10,2.40,38,22.4,,,,
2014-02-19,538,Idarado,29,41,14,13.0,0.40,0.60,2.40,39,22.1,150.0,,,
2014-02-20,538,Idarado,13,27,3,13.4,0.20,0.20,2.80,45,20.4,50.0,,,
2014-02-21,538,Idarado,23,36,15,13.6,0.10,0.20,3.00,44,21.1,200.0,,,
2014-02-22,538,Idarado,28,39,20,13.7,0.00,0.10,3.10,42,22.6,,,,
2014-02-23,538,Idarado,28,46,16,13.7,0.00,0.10,3.10,42,22.9,,,,
2014-02-24,538,Idarado,31,48,19,13.7,0.00,0.00,3.10,41,23.7,,,,
2014-02-25,538,Idarado,31,47,20,13.7,0.00,0.00,3.10,41,23.7,,,,
2014-02-26,538,Idarado,30,45,20,13.7,0.00,0.00,3.10,40,24.2,,,,
2014-02-27,538,Idarado,30,40,25,13.7,0.50,0.90,3.10,40,24.2,180.0,,,
2014-02-28,538,Idarado,30,38,23,14.2,0.30,0.30,3.60,51,20.8,67.0,,,
2014-03-01,538,Idarado,32,37,25,14.5,0.40,0.40,3.90,49,22.0,75.0,,,
2014-03-02,538,Idarado,27,39,18,14.9,0.20,0.20,0.40,51,21.8,50.0,,,
2014-03-03,538,Idarado,28,43,19,15.1,0.00,0.00,0.60,50,22.4,,,,
2014-03-04,538,Idarado,29,43,15,15.1,0.00,0.40,0.60,49,22.9,,,,
2014-03-05,538,Idarado,26,43,12,15.1,0.40,0.40,0.60,53,21.9,0.0,,,
2014-03-06,538,Idarado,33,51,18,15.5,0.00,0.00,1.00,50,23.0,,,,
2014-03-07,538,Idarado,28,35,24,15.5,0.40,0.40,1.00,47,24.3,75.0,,,
2014-03-08,538,Idarado,26,39,14,15.9,0.20,0.20,1.40,52,22.5,0.0,,,
2014-03-09,538,Idarado,28,52,12,16.1,0.00,0.00,1.60,51,22.7,,,,
2014-03-10,538,Idarado,38,55,20,16.1,0.00,0.00,1.60,49,23.3,,,,
2014-03-11,538,Idarado,26,38,11,16.1,0.00,0.00,1.60,47,24.0,,,,
2014-03-12,538,Idarado,23,42,6,16.1,0.10,0.10,1.60,47,24.0,100.0,,,
2014-03-13,538,Idarado,28,43,16,16.2,0.10,0.10,1.70,47,24.3,0.0,,,
2014-03-14,538,Idarado,28,45,17,16.3,0.00,0.00,1.80,47,23.8,,,,
2014-03-15,538,Idarado,23,31,11,16.3,0.20,0.20,1.80,47,23.6,100.0,,,
2014-03-16,538,Idarado,26,47,6,16.5,0.00,0.00,2.00,50,22.6,,,,
2014-03-17,538,Idarado,33,48,17,16.5,0.00,0.00,2.00,48,23.5,,,,
2014-03-18,538,Idarado,20,32,10,16.5,0.10,0.10,2.00,47,24.0,100.0,,,
2014-03-19,538,Idarado,23,44,7,16.6,0.00,0.00,2.10,47,24.3,,,,
2014-03-20,538,Idarado,31,49,14,16.6,0.00,0.00,2.10,46,24.8,,,,
2014-03-21,538,Idarado,31,48,20,16.6,0.00,0.10,2.10,45,25.3,,,,
2014-03-22,538,Idarado,29,40,16,16.6,0.00,0.10,2.10,45,25.6,,,,
2014-03-23,538,Idarado,28,44,11,16.6,0.00,0.00,2.10,45,25.8,,,,
2014-03-24,538,Idarado,30,46,16,16.6,0.00,0.00,2.10,45,25.8,,,,
2014-03-25,538,Idarado,35,53,20,16.6,0.00,0.10,2.10,44,26.4,,,,
2014-03-26,538,Idarado,31,38,26,16.6,0.40,0.40,2.10,43,27.2,100.0,,,
2014-03-27,538,Idarado,28,36,24,17.0,0.30,0.50,2.50,48,25.2,167.0,,,
2014-03-28,538,Idarado,27,42,16,17.3,0.10,0.10,2.80,50,25.2,0.0,,,
2014-03-29,538,Idarado,33,49,17,17.4,0.00,0.00,2.90,48,26.2,,,,
2014-03-30,538,Idarado,36,45,24,17.4,0.10,0.10,2.90,45,28.0,0.0,,,
2014-03-31,538,Idarado,30,42,13,17.5,0.00,0.00,3.00,45,28.0,,,,
2014-04-01,538,Idarado,36,47,27,17.5,0.00,0.10,3.00,44,28.6,,,,
2014-04-02,538,Idarado,28,33,22,17.5,0.20,0.20,0.00,43,29.5,50.0,,,
2014-04-03,538,Idarado,22,35,11,17.7,0.40,0.40,0.20,47,27.2,75.0,,,
2014-04-04,538,Idarado,26,41,8,18.1,0.00,0.00,0.60,49,26.7,,,,
2014-04-05,538,Idarado,31,44,25,18.1,0.20,0.20,0.60,46,28.5,50.0,,,
2014-04-06,538,Idarado,27,36,23,18.3,0.30,0.40,0.80,47,28.1,133.0,,,
2014-04-07,538,Idarado,29,38,22,18.6,0.10,0.10,1.10,52,26.2,100.0,,,
2014-04-08,538,Idarado,34,54,20,18.7,0.00,0.00,1.20,49,28.0,,,,
2014-04-09,538,Idarado,39,56,24,18.7,0.00,0.00,1.20,46,29.8,,,,
2014-04-10,538,Idarado,41,56,29,18.7,0.00,0.00,1.20,44,31.1,,,,
2014-04-11,538,Idarado,41,59,28,18.7,0.00,0.00,1.20,42,32.1,,,,
2014-04-12,538,Idarado,36,47,29,18.7,0.20,0.20,1.20,41,31.5,0.0,,,
2014-04-13,538,Idarado,30,39,18,18.9,0.60,0.70,1.40,40,32.0,117.0,,,
2014-04-14,538,Idarado,22,39,14,19.5,0.00,0.10,2.00,50,27.0,,,,
2014-04-15,538,Idarado,32,49,13,19.5,0.10,0.10,2.00,44,30.9,0.0,,,
2014-04-16,538,Idarado,35,46,23,19.6,0.00,0.00,2.10,43,31.6,,,,
2014-04-17,538,Idarado,36,53,20,19.6,0.00,0.00,2.10,43,31.6,,,,
2014-04-18,538,Idarado,43,58,32,19.6,0.10,0.10,2.10,40,34.0,0.0,,,
2014-04-19,538,Idarado,39,52,32,19.7,0.00,0.00,2.20,39,33.6,,,,
2014-04-20,538,Idarado,41,54,31,19.7,0.00,0.00,2.20,37,33.2,,,,
2014-04-21,538,Idarado,41,57,30,19.7,0.00,0.00,2.20,33,34.8,,,,
2014-04-22,538,Idarado,45,53,31,19.7,0.00,0.00,2.20,31,34.8,,,,
2014-04-23,538,Idarado,38,46,25,19.7,0.00,0.00,2.20,29,35.5,,,,
2014-04-24,538,Idarado,35,53,18,19.7,0.00,0.00,2.20,29,35.5,,,,
2014-04-25,538,Idarado,42,55,27,19.7,0.10,0.10,2.20,27,34.8,0.0,,,
2014-04-26,538,Idarado,33,42,25,19.8,0.50,0.60,2.30,23,37.4,120.0,,,
2014-04-27,538,Idarado,28,34,25,20.3,0.40,0.40,2.80,32,28.8,75.0,,,
2014-04-28,538,Idarado,26,35,20,20.7,0.20,0.30,3.20,34,27.9,150.0,,,
2014-04-29,538,Idarado,25,36,19,20.9,0.20,0.20,3.40,34,28.8,50.0,,,
2014-04-30,538,Idarado,29,38,19,21.1,0.00,0.00,3.60,31,31.9,,,,
2014-05-01,538,Idarado,31,46,15,21.1,0.00,0.00,3.60,30,33.0,,,,
2014-05-02,538,Idarado,38,55,24,21.1,0.00,0.00,0.00,28,34.6,,,,
2014-05-03,538,Idarado,44,62,30,21.1,0.00,0.00,0.00,26,35.8,,,,
2014-05-04,538,Idarado,46,59,32,21.1,0.00,0.00,0.00,23,37.0,,,,
2014-05-05,538,Idarado,46,60,34,21.1,0.00,0.00,0.00,21,36.7,,,,
2014-05-06,538,Idarado,44,53,34,21.1,0.00,0.00,0.00,18,38.3,,,,
2014-05-07,538,Idarado,37,46,29,21.1,0.00,0.00,0.00,17,34.7,,,,
2014-05-08,538,Idarado,33,40,29,21.1,0.20,0.20,0.00,16,33.1,0.0,,,
2014-05-09,538,Idarado,38,48,28,21.3,0.10,0.10,0.20,16,33.1,0.0,,,
2014-05-10,538,Idarado,41,52,30,21.4,0.10,0.10,0.30,14,35.0,0.0,,,
2014-05-11,538,Idarado,33,42,23,21.5,0.70,0.70,0.40,12,37.5,100.0,,,
2014-05-12,538,Idarado,28,34,22,22.2,0.40,0.40,1.10,19,27.4,100.0,,,
2014-05-13,538,Idarado,28,38,20,22.6,0.00,0.00,1.50,22,25.5,,,,
2014-05-14,538,Idarado,31,45,17,22.6,0.10,0.10,1.50,18,31.1,0.0,,,
2014-05-15,538,Idarado,40,52,26,22.7,0.00,0.00,1.60,16,32.5,,,,
2014-05-16,538,Idarado,44,58,31,22.7,0.00,0.00,1.60,14,33.6,,,,
2014-05-17,538,Idarado,46,62,33,22.7,0.00,0.00,1.60,11,34.5,,,,
2014-05-18,538,Idarado,50,62,36,22.7,0.00,0.00,1.60,8,33.8,,,,
2014-05-19,538,Idarado,50,61,38,22.7,0.00,0.00,1.60,3,53.3,,,,
2014-05-20,538,Idarado,48,60,36,22.7,0.00,0.00,1.60,0,,,,,
2014-05-21,538,Idarado,45,56,34,22.7,0.00,0.00,1.60,0,,,,,
2014-05-22,538,Idarado,44,58,33,22.7,0.00,0.00,1.60,0,,,,,
2014-05-23,538,Idarado,42,56,33,22.7,0.10,0.10,1.60,0,,0.0,,,
2014-05-24,538,Idarado,40,56,32,22.8,0.60,0.60,1.70,0,,50.0,,,
2014-05-25,538,Idarado,38,51,33,23.4,0.20,0.20,2.30,1,,0.0,,,
2014-05-26,538,Idarado,42,57,31,23.6,0.00,0.00,2.50,0,,,,,
2014-05-27,538,Idarado,49,65,34,23.6,0.00,0.00,2.50,0,,,,,
2014-05-28,538,Idarado,52,68,38,23.6,0.10,0.10,2.50,0,,0.0,,,
2014-05-29,538,Idarado,51,64,43,23.7,0.00,0.00,2.60,0,,,,,
2014-05-30,538,Idarado,47,61,38,23.7,0.00,0.00,2.60,0,,,,,
2014-05-31,538,Idarado,52,67,37,23.7,0.00,0.00,2.60,0,,,,,
